date,lang,urls,media,source,user_id,hashtags,is_quote,is_reply,mentions,tweet_id,username,verified,full_text,tweet_url,created_at,quoted_url,view_count,quote_count,quoted_text,reply_count,collected_at,display_name,is_main_tweet,retweet_count,user_location,favorite_count,in_reply_to_url,quoted_tweet_id,quoted_username,user_created_at,user_description,in_reply_to_user_id,user_statuses_count,user_followers_count,user_following_count,in_reply_to_status_id,in_reply_to_screen_name
2026-02-13T04:17:28,in,"[{""url"":""https://t.co/8qgdq58N2a"",""display_url"":""cnnindonesia.com/nasional/20260…"",""expanded_url"":""https://cnnindonesia.com/nasional/20260213104541-20-1327781/prabowo-curhat-banyak-profesor-hina-program-mbg-saya-tidak-ngerti?utm_source=twitter&utm_medium=oa&utm_content=cnnindonesia&utm_campaign=cmssocmed""}]",[],cms_socmed_detik,17128975,[],false,false,[],2022163186829734033,CNNIndonesia,true,Prabowo Curhat Banyak Profesor Hina Program MBG: Saya Tidak Ngerti https://t.co/8qgdq58N2a,https://x.com/CNNIndonesia/status/2022163186829734033,Fri Feb 13 04:17:28 +0000 2026,,1172172,2785,,1374,2026-03-31T17:22:20.095386,CNN Indonesia,true,708,,3877,,,,Mon Nov 03 11:13:25 +0000 2008,"News We Can Trust.
redaksi@cnnindonesia.com | Download app: https://t.co/HmGpONJz9c & https://t.co/5TVZnQYwDM",,897556,4968527,10,,
2026-02-13T07:19:58,in,[],[],Twitter for Android,1843283756318367744,[],false,true,"[{""name"":""CNN Indonesia"",""user_id"":""17128975"",""username"":""CNNIndonesia""}]",2022209115440001273,Dantyonna,false,"@CNNIndonesia Gak ngerti ? ya tanya 😅

contohnya mahasiswa, ketika penelitian skripsi di kritik dospem-nya.

mahasiswa ya harusnya tanya ke dospem-nya, kenapa dan sebaiknya gimana.

kalau mahasiswa-nya malah curhat ke temennya (apalagi yang kerjaannya manutan), ya gak selesai itu masalahnya.",https://x.com/Dantyonna/status/2022209115440001273,Fri Feb 13 07:19:58 +0000 2026,,20434,2,,1,2026-03-31T17:22:20.095436,𝘼𝙣𝙙𝙖𝙣𝙖 ⋆˚࿔,false,51,Indonesia,704,https://x.com/CNNIndonesia/status/2022163186829734033,,,Mon Oct 07 13:34:58 +0000 2024,#NJ #H2H | Personal yapping account | Social and Political Sciences graduate | J-Pop & K-Pop enjoyer | Muslim | INA • ENG,17128975,6709,383,354,2022163186829734033,CNNIndonesia
2026-02-13T07:11:39,in,[],[],Twitter for Android,1047184149147148288,[],false,true,"[{""name"":""CNN Indonesia"",""user_id"":""17128975"",""username"":""CNNIndonesia""}]",2022207019969835044,kumenyimaksaja,false,@CNNIndonesia fungsi kognitif otak di usia segitu biasanya emang udah menurun pak makanya mundur aja,https://x.com/kumenyimaksaja/status/2022207019969835044,Fri Feb 13 07:11:39 +0000 2026,,13271,1,,4,2026-03-31T17:22:20.095475,lin,false,23,Indonesia,698,https://x.com/CNNIndonesia/status/2022163186829734033,,,Tue Oct 02 17:58:51 +0000 2018,"EN/ID  || i guess i draw stuff

⚠️ repost is allowed but don't forget to give me credit ⚠️
✉️: eskelapamuda247@gmail.com",17128975,44761,38256,279,2022163186829734033,CNNIndonesia
2026-02-13T04:21:45,in,[],[],Twitter for Android,316960142,[],false,true,"[{""name"":""CNN Indonesia"",""user_id"":""17128975"",""username"":""CNNIndonesia""}]",2022164266821018042,hugo90hugs,true,"@CNNIndonesia Ngerti nya cuma:  ""hidupp jokowiiii....😒  , ""haii antek2 asing....  kt bangsa yg besar....dll.",https://x.com/hugo90hugs/status/2022164266821018042,Fri Feb 13 04:21:45 +0000 2026,,5262,0,,0,2026-03-31T17:22:20.095511,Hugo Hooks,false,0,,343,https://x.com/CNNIndonesia/status/2022163186829734033,,,Tue Jun 14 06:50:27 +0000 2011,Seeking light in the noise.. Let’s grow together.,17128975,4683,897,1240,2022163186829734033,CNNIndonesia
2026-02-14T08:28:25,qme,"[{""url"":""https://t.co/aSomoYiGwS"",""display_url"":""x.com/i/status/20225…"",""expanded_url"":""https://x.com/i/status/2022587136160244066""}]",[],Twitter for Android,1006827831995711488,[],true,true,"[{""name"":""CNN Indonesia"",""user_id"":""17128975"",""username"":""CNNIndonesia""}]",2022588730037670131,ekowboy2,true,@CNNIndonesia https://t.co/aSomoYiGwS,https://x.com/ekowboy2/status/2022588730037670131,Sat Feb 14 08:28:25 +0000 2026,https://x.com/ekowboy2/status/2022587136160244066,124,0,"Prabowo berhasil raih 308 triliun dari efisiensi anggaran. Uang ini yg digunakan MBG, bangun jalan, jembatan &amp; program lainnya.. 

Nah ini baru keren hapus anggaran rapat, seminar, kunjungan, riset yg tidak jelas &amp; juga patwal pejabat harus mau merasakan macet bersama rakyat!! https://t.co/xKAgSjJ2S8",0,2026-03-31T17:22:20.095549,𝓔𝓴𝓸 𝓦𝓲𝓭𝓸𝓭𝓸,false,0,,0,https://x.com/CNNIndonesia/status/2022163186829734033,2022587136160244066,ekowboy2,Wed Jun 13 09:17:15 +0000 2018,PENYAMBUNG LIDAH NETIZEN 📢,17128975,12604,199970,1216,2022163186829734033,CNNIndonesia
2026-02-14T09:52:25,en,"[{""url"":""https://t.co/AhJcophGVv"",""display_url"":""x.com/i/status/20226…"",""expanded_url"":""https://x.com/i/status/2022609673854063033""}]",[],Twitter for Android,43486890,[],true,true,"[{""name"":""CNN Indonesia"",""user_id"":""17128975"",""username"":""CNNIndonesia""}]",2022609867605971316,negativisme,true,@CNNIndonesia This https://t.co/AhJcophGVv,https://x.com/negativisme/status/2022609867605971316,Sat Feb 14 09:52:25 +0000 2026,https://x.com/negativisme/status/2022609673854063033,107,0,"Kita boleh beda pilihan, beda pandangan. Tapi soal anak-anak tumbuh sehat dan kuat, harusnya kita sepakat. MBG adalah tentang masa depan yang lebih layak untuk mereka. 🇮🇩 https://t.co/D4zuUgHJOZ",0,2026-03-31T17:22:20.095586,NEG,false,0,Indonesia,0,https://x.com/CNNIndonesia/status/2022163186829734033,2022609673854063033,negativisme,Sat May 30 05:24:50 +0000 2009,sedikit sarkastik perbanyak ngikik. gak mahir nyinyir palingan nyatir,17128975,133828,136859,2429,2022163186829734033,CNNIndonesia
2026-02-13T07:39:16,in,[],[],Twitter for iPhone,1822921802974392320,[],false,true,"[{""name"":""CNN Indonesia"",""user_id"":""17128975"",""username"":""CNNIndonesia""},{""name"":""Prabowo Subianto"",""user_id"":""40580714"",""username"":""prabowo""}]",2022213971454165380,zweetupdate,true,"@CNNIndonesia dengar ya pak pres, kau itu labil. sejak kampanye tujuan MBG kau itu untuk memberantas STUNTING. Ingat ya, kau ditertawakan karena cara kau justru membagikan MBG kau itu pada anak di atas 2 tahun (a.k.a. sudah lewat masa golden age pertumbuhan). 

@prabowo",https://x.com/zweetupdate/status/2022213971454165380,Fri Feb 13 07:39:16 +0000 2026,,10140,0,,1,2026-03-31T17:22:20.095621,zweetupdate,false,26,,131,https://x.com/CNNIndonesia/status/2022163186829734033,,,Mon Aug 12 09:03:52 +0000 2024,part of lifelong learner,17128975,3356,152,202,2022163186829734033,CNNIndonesia
2026-02-13T05:33:39,in,[],[],Twitter for Android,1972292005,[],false,true,"[{""name"":""CNN Indonesia"",""user_id"":""17128975"",""username"":""CNNIndonesia""}]",2022182360704593962,ConservingWLife,true,"@CNNIndonesia Hina ? Kritik dianggap hina. Dikritik krn tdk tepat sasaran, tdk semua murid perlu MBG, tdk prioritas ke daerah tertinggal, tdk ada evaluasi &amp; vendornya hampir semua orang dekat kekuasan. Kmdian katanya efisiensi, daerah tdk bs membangun krn pemotongan dana daerah yg begitu besar",https://x.com/ConservingWLife/status/2022182360704593962,Fri Feb 13 05:33:39 +0000 2026,,3608,0,,0,2026-03-31T17:22:20.095660,Conserving Wildlife,false,7,,69,https://x.com/CNNIndonesia/status/2022163186829734033,,,Sat Oct 19 17:20:12 +0000 2013,"Bird wacthing pilihan hidup saat senja.
Seorang pecinta, pelestari burung dan pemerhati lingkungan.",17128975,12333,447,490,2022163186829734033,CNNIndonesia
2026-02-13T07:10:45,in,[],[],Twitter for Android,445294178,[],false,true,"[{""name"":""CNN Indonesia"",""user_id"":""17128975"",""username"":""CNNIndonesia""}]",2022206795343966260,Luqa42wan,false,"@CNNIndonesia Kalo ga ngerti tuh tanyak langsung ke orangnya, tanya ke warga yg kena program, turun langsung lihat saat sidak. Diskusi open forum sama stakeholder terkait

Jangan keluyuran keluar negeri terus. Info cuma dari dayang""nya yang yes sir yes sir aja. Ya pantes gapaham mulu",https://x.com/Luqa42wan/status/2022206795343966260,Fri Feb 13 07:10:45 +0000 2026,,2600,0,,0,2026-03-31T17:22:20.095695,Noirk,false,8,,51,https://x.com/CNNIndonesia/status/2022163186829734033,,,Sat Dec 24 07:06:16 +0000 2011,,17128975,2988,91,189,2022163186829734033,CNNIndonesia
2026-02-13T06:14:40,in,[],[],Twitter for Android,1582777257831325696,[],false,true,"[{""name"":""CNN Indonesia"",""user_id"":""17128975"",""username"":""CNNIndonesia""}]",2022192679971635667,kaatnice,true,"@CNNIndonesia Gue tau, jadi presiden gak ada trainingnya, masa probation juga gak ada. Tapi harusnya udah tau peran presiden itu all rounder, harusnya bisa mengerti segala keadaan. Orang yang menghina MBG itu bukan tanpa alasan, first of all anggarannya terlalu besar, tapi outputnya gak",https://x.com/kaatnice/status/2022192679971635667,Fri Feb 13 06:14:40 +0000 2026,,5367,0,,0,2026-03-31T17:22:20.095732,katniss everdeen 🏹,false,5,where memories depart,45,https://x.com/CNNIndonesia/status/2022163186829734033,,,Wed Oct 19 16:54:47 +0000 2022,movie scenes and random interests along the way. check the highlights if you're curious.,17128975,24049,2095,1909,2022163186829734033,CNNIndonesia
